,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
155,W22,2014-01-01 06:35,24.80,79.62,4.6,M,0.0,10.00,M,CLR,M,M
156,3I2,2014-01-01 06:35,26.60,86.07,0.0,M,0.0,10.00,M,CLR,M,M
157,I16,2014-01-01 06:35,23.90,100.00,M,M,0.0,10.00,M,CLR,M,M
158,W99,2014-01-01 06:35,32.00,63.02,0.0,M,0.0,10.00,M,CLR,M,M
159,LWB,2014-01-01 06:35,19.04,84.27,0.0,M,0.0,10.00,M,CLR,M,M
160,HTS,2014-01-01 06:51,24.08,83.96,0.0,1026.50,0.0,10.00,M,CLR,M,M
161,BKW,2014-01-01 06:51,26.96,65.84,4.6,1027.60,0.0,10.00,M,CLR,M,M
162,EKN,2014-01-01 06:51,19.04,80.38,0.0,1028.70,0.0,10.00,M,CLR,M,M
163,BLF,2014-01-01 06:52,30.02,58.08,6.9,1026.40,0.0,10.00,M,CLR,M,M
164,PKB,2014-01-01 06:53,23.00,77.64,0.0,1028.60,0.0,6.00,M,CLR,M,M
165,CKB,2014-01-01 06:53,21.92,77.54,0.0,1027.50,0.0,10.00,M,CLR,M,M
166,HLG,2014-01-01 06:53,26.96,65.84,4.6,1027.30,0.0,10.00,M,OVC,M,M
167,MRB,2014-01-01 06:53,26.06,62.70,3.5,1026.80,0.0,10.00,M,OVC,M,M
168,MGW,2014-01-01 06:53,26.96,68.44,3.5,1027.70,0.0,10.00,M,OVC,M,M
169,CRW,2014-01-01 06:54,23.00,95.55,0.0,1027.10,0.0,10.00,M,CLR,M,M
170,W99,2014-01-01 06:55,36.68,52.69,16.1,M,0.0,10.00,23.0,CLR,M,M
171,LWB,2014-01-01 06:55,19.94,79.83,0.0,M,0.0,10.00,M,CLR,M,M
172,W22,2014-01-01 06:55,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
173,3I2,2014-01-01 06:55,26.60,86.07,0.0,M,0.0,10.00,M,CLR,M,M
174,I16,2014-01-01 06:55,23.90,99.25,M,M,0.0,10.00,M,CLR,M,M
175,PKB,2014-01-01 07:06,23.00,79.47,0.0,M,0.0,2.50,M,CLR,M,M
176,PKB,2014-01-01 07:13,23.00,79.47,0.0,M,0.0,5.00,M,CLR,M,M
177,3I2,2014-01-01 07:15,26.60,79.77,0.0,M,0.0,10.00,M,CLR,M,M
178,I16,2014-01-01 07:15,23.90,100.00,M,M,0.0,10.00,M,CLR,M,M
179,W22,2014-01-01 07:15,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
180,LWB,2014-01-01 07:15,20.30,79.24,0.0,M,0.0,10.00,M,CLR,M,M
181,W99,2014-01-01 07:15,34.52,56.97,0.0,M,0.0,10.00,M,CLR,M,M
182,I16,2014-01-01 07:35,23.90,100.00,M,M,0.0,10.00,M,CLR,M,M
183,W22,2014-01-01 07:35,24.80,79.62,0.0,M,0.0,10.00,M,CLR,M,M
184,LWB,2014-01-01 07:35,20.30,80.49,0.0,M,0.0,10.00,M,CLR,M,M
185,W99,2014-01-01 07:35,32.18,61.62,0.0,M,0.0,10.00,M,CLR,M,M
186,3I2,2014-01-01 07:35,26.60,86.07,0.0,M,0.0,10.00,M,CLR,M,M
187,BKW,2014-01-01 07:51,26.96,62.83,6.9,1027.90,0.0,10.00,M,CLR,M,M
188,HTS,2014-01-01 07:51,24.98,80.87,0.0,1026.90,0.0,10.00,M,CLR,M,M
189,EKN,2014-01-01 07:51,17.96,84.20,0.0,1029.40,0.0,10.00,M,CLR,M,M
190,BLF,2014-01-01 07:52,30.92,58.21,6.9,1026.30,0.0,10.00,M,CLR,M,M
191,PKB,2014-01-01 07:53,21.02,84.41,3.5,1028.80,0.0,4.00,M,CLR,M,M
192,CKB,2014-01-01 07:53,21.92,81.25,0.0,1027.90,0.0,10.00,M,SCT,M,M
193,HLG,2014-01-01 07:53,26.96,65.84,5.8,1027.70,0.0,10.00,M,OVC,M,M
194,MGW,2014-01-01 07:53,28.04,65.47,4.6,1028.40,0.0,10.00,M,OVC,M,M
195,MRB,2014-01-01 07:53,24.98,68.20,3.5,1028.00,0.0,10.00,M,BKN,M,M
