,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
168,FKL,2014-01-01 03:15,14.00,78.68,4.6,M,0.0,8.00,M,FEW,BKN,OVC
169,BTP,2014-01-01 03:15,21.20,67.73,5.8,M,0.0,10.00,M,BKN,OVC,M
170,MQS,2014-01-01 03:15,26.60,58.49,8.1,M,0.0,10.00,M,CLR,M,M
171,UKT,2014-01-01 03:15,23.00,53.47,4.6,M,0.0,10.00,M,CLR,M,M
172,UCP,2014-01-01 03:18,17.60,79.00,0.0,M,0.0,5.00,M,FEW,BKN,OVC
173,DUJ,2014-01-01 03:19,14.00,72.53,8.1,M,0.0,10.00,M,SCT,SCT,BKN
174,FIG,2014-01-01 03:26,15.08,76.27,3.5,M,0.0,10.00,M,FEW,M,M
175,DUJ,2014-01-01 03:29,14.00,72.53,9.2,M,0.0,10.00,M,BKN,M,M
176,UCP,2014-01-01 03:33,17.60,79.00,0.0,M,0.0,4.00,M,FEW,BKN,OVC
177,UKT,2014-01-01 03:35,23.00,53.47,3.5,M,0.0,10.00,M,CLR,M,M
178,BTP,2014-01-01 03:35,21.20,73.32,5.8,M,0.0,6.00,M,BKN,BKN,OVC
179,MQS,2014-01-01 03:35,26.60,58.49,5.8,M,0.0,10.00,M,CLR,M,M
180,LOM,2014-01-01 03:35,28.40,50.17,0.0,M,0.0,10.00,M,CLR,M,M
181,IDI,2014-01-01 03:35,19.40,26.71,4.6,M,0.0,10.00,M,SCT,OVC,M
182,XLL,2014-01-01 03:35,24.80,42.11,3.5,M,0.0,10.00,M,CLR,M,M
183,UNV,2014-01-01 03:35,20.30,70.37,6.9,M,0.0,10.00,M,BKN,BKN,M
184,FKL,2014-01-01 03:35,14.00,78.68,6.9,M,0.0,8.00,M,FEW,BKN,OVC
185,AFJ,2014-01-01 03:35,24.80,73.70,4.6,M,0.0,10.00,M,OVC,M,M
186,ERI,2014-01-01 03:51,17.96,80.29,13.8,1025.80,0.01,1.25,M,OVC,M,M
187,ABE,2014-01-01 03:51,23.00,52.18,9.2,1026.20,0.0,10.00,M,CLR,M,M
188,PIT,2014-01-01 03:51,24.08,70.81,0.0,1027.30,0.0,10.00,M,FEW,OVC,M
189,LNS,2014-01-01 03:53,24.08,56.74,0.0,1026.50,0.0,10.00,M,CLR,M,M
190,GKJ,2014-01-01 03:53,15.98,80.13,5.8,1025.60,0.0,4.00,M,OVC,M,M
191,SEG,2014-01-01 03:53,24.08,56.74,3.5,1026.40,0.0,10.00,M,OVC,M,M
192,THV,2014-01-01 03:53,19.94,77.35,0.0,1026.80,0.0,10.00,M,CLR,M,M
193,AGC,2014-01-01 03:53,24.98,68.20,6.9,1026.60,0.0,10.00,M,OVC,M,M
194,AOO,2014-01-01 03:53,M,M,13.8,M,0.0,10.00,26.5,CLR,M,M
195,MPO,2014-01-01 03:53,14.00,61.00,10.4,1023.70,0.0,10.00,M,CLR,M,M
196,BFD,2014-01-01 03:53,14.00,70.19,5.8,1024.00,0.0,5.00,M,BKN,OVC,M
197,PTW,2014-01-01 03:54,24.08,56.74,5.8,1026.80,0.0,10.00,M,CLR,M,M
198,AVP,2014-01-01 03:54,17.96,59.10,8.1,1024.80,0.0,10.00,M,CLR,M,M
199,RDG,2014-01-01 03:54,24.08,54.51,5.8,1026.90,0.0,10.00,M,CLR,M,M
200,PHL,2014-01-01 03:54,28.94,46.41,8.1,1027.20,0.0,10.00,M,CLR,M,M
201,IPT,2014-01-01 03:54,21.02,56.73,6.9,1025.60,0.0,10.00,M,OVC,M,M
202,FIG,2014-01-01 03:54,15.08,76.27,4.6,1025.70,0.0,10.00,M,FEW,BKN,M
203,JST,2014-01-01 03:54,19.04,76.66,13.8,1025.30,0.0,10.00,M,FEW,OVC,M
204,PNE,2014-01-01 03:54,28.04,48.15,8.1,1027.20,0.0,10.00,M,CLR,M,M
205,DYL,2014-01-01 03:54,21.92,59.69,9.2,1026.50,0.0,10.00,M,CLR,M,M
206,MQS,2014-01-01 03:55,24.80,63.03,3.5,M,0.0,10.00,M,CLR,M,M
207,LOM,2014-01-01 03:55,28.40,50.17,4.6,M,0.0,10.00,M,CLR,M,M
208,FKL,2014-01-01 03:55,15.80,72.73,6.9,M,0.0,8.00,M,BKN,OVC,M
209,IDI,2014-01-01 03:55,19.40,29.17,6.9,M,0.0,10.00,M,BKN,OVC,M
210,UKT,2014-01-01 03:55,23.00,53.47,0.0,M,0.0,10.00,M,CLR,M,M
211,BTP,2014-01-01 03:55,21.20,79.31,4.6,M,0.0,6.00,M,OVC,M,M
212,UNV,2014-01-01 03:55,20.66,70.41,12.7,M,0.0,10.00,18.4,SCT,BKN,M
213,XLL,2014-01-01 03:55,24.80,42.11,0.0,M,0.0,10.00,M,CLR,M,M
214,AFJ,2014-01-01 03:55,24.80,73.70,5.8,M,0.0,10.00,M,OVC,M,M
215,UCP,2014-01-01 03:56,18.14,83.55,0.0,1028.90,0.0,6.00,M,FEW,SCT,BKN
216,CXY,2014-01-01 03:56,24.98,57.33,0.0,1026.50,0.0,10.00,M,CLR,M,M
217,DUJ,2014-01-01 03:56,14.00,76.79,8.1,1025.20,0.0,8.00,M,BKN,OVC,M
218,MDT,2014-01-01 03:56,21.92,65.18,4.6,1026.40,0.0,10.00,M,CLR,M,M
219,MUI,2014-01-01 03:58,24.08,56.29,4.6,1026.70,0.0,10.00,M,CLR,M,M
220,FIG,2014-01-01 04:06,15.08,80.05,4.6,M,0.0,10.00,M,OVC,M,M
