,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
240,HVN,2014-01-01 20:53,30.92,42.82,0.0,1027.40,0.0,10.00,M,BKN,M,M
241,DXR,2014-01-01 20:53,28.94,46.41,3.5,1027.30,0.0,10.00,M,BKN,M,M
242,SNC,2014-01-01 20:55,30.20,43.04,4.6,M,0.0,10.00,M,OVC,M,M
243,GON,2014-01-01 20:56,30.02,42.66,4.6,1027.40,0.0,10.00,M,OVC,M,M
244,SNC,2014-01-01 21:15,30.20,43.04,5.8,M,0.0,10.00,M,OVC,M,M
245,SNC,2014-01-01 21:35,30.20,43.04,3.5,M,0.0,10.00,M,OVC,M,M
246,BDL,2014-01-01 21:51,28.04,36.83,4.6,1027.30,0.0,10.00,M,BKN,OVC,M
247,OXC,2014-01-01 21:52,26.60,49.88,0.0,M,0.0,10.00,M,BKN,M,M
248,IJD,2014-01-01 21:52,28.04,36.83,3.5,1027.50,0.0,10.00,M,FEW,M,M
249,BDR,2014-01-01 21:52,30.92,51.38,0.0,1027.60,0.0,10.00,M,OVC,M,M
250,MMK,2014-01-01 21:53,28.94,42.48,0.0,1027.60,0.0,10.00,M,OVC,M,M
251,HFD,2014-01-01 21:53,30.02,39.03,4.6,1027.50,0.0,10.00,M,BKN,M,M
252,DXR,2014-01-01 21:53,28.04,48.15,0.0,1027.30,0.0,10.00,M,OVC,M,M
253,HVN,2014-01-01 21:53,30.92,44.92,3.5,1027.30,0.0,10.00,M,BKN,M,M
254,SNC,2014-01-01 21:55,30.20,46.62,3.5,M,0.0,10.00,M,BKN,M,M
255,GON,2014-01-01 21:56,28.94,46.41,3.5,1027.60,0.0,10.00,M,BKN,M,M
256,SNC,2014-01-01 22:15,30.20,46.62,0.0,M,0.0,10.00,M,SCT,BKN,OVC
257,SNC,2014-01-01 22:35,30.20,46.62,0.0,M,0.0,10.00,M,FEW,SCT,BKN
258,BDL,2014-01-01 22:51,26.96,40.45,4.6,1027.30,0.0,10.00,M,BKN,BKN,OVC
259,IJD,2014-01-01 22:52,26.06,62.70,0.0,1027.80,0.0,10.00,M,OVC,M,M
260,OXC,2014-01-01 22:52,24.80,53.75,0.0,M,0.0,10.00,M,BKN,M,M
261,BDR,2014-01-01 22:52,30.02,55.42,0.0,1027.60,0.0,10.00,M,OVC,M,M
262,HFD,2014-01-01 22:53,30.02,40.65,0.0,1027.60,0.0,10.00,M,OVC,M,M
263,MMK,2014-01-01 22:53,26.96,57.63,0.0,1027.80,0.0,10.00,M,FEW,BKN,M
264,DXR,2014-01-01 22:53,28.04,52.57,0.0,1027.40,0.0,10.00,M,OVC,M,M
