,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
259,CLM,2014-01-01 03:06,35.06,95.79,0.0,M,0.0,1.75,M,CLR,M,M
260,GRF,2014-01-01 03:08,44.60,100.00,1.2,M,0.0,5.00,M,SCT,OVC,M
261,RNT,2014-01-01 03:08,44.60,100.00,0.0,M,0.0,5.00,M,BKN,M,M
262,TCM,2014-01-01 03:13,44.60,100.00,2.3,M,0.0,9.00,M,OVC,M,M
263,PLU,2014-01-01 03:15,42.80,100.00,0.0,M,0.0,7.00,M,M,M,M
264,BVS,2014-01-01 03:15,44.60,100.00,0.0,M,0.0,3.00,M,SCT,OVC,M
265,PWT,2014-01-01 03:15,33.80,80.36,0.0,M,0.0,0.25,M,VV ,M,M
266,CLS,2014-01-01 03:15,44.60,100.00,0.0,M,0.0,4.00,M,FEW,SCT,OVC
267,AWO,2014-01-01 03:15,42.80,93.30,0.0,M,0.0,3.00,M,SCT,OVC,M
268,KLS,2014-01-01 03:15,44.60,87.09,M,M,0.0,3.00,M,OVC,M,M
