,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
163,CGE,2014-01-01 04:03,35.60,51.33,5.8,M,0.0,10.00,M,CLR,M,M
164,FME,2014-01-01 04:03,24.80,79.62,0.0,M,0.0,10.00,M,CLR,M,M
165,MTN,2014-01-01 04:06,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
166,ESN,2014-01-01 04:11,33.08,58.52,4.6,M,0.0,10.00,M,CLR,M,M
167,GAI,2014-01-01 04:15,24.80,68.18,0.0,M,0.0,10.00,M,CLR,M,M
168,CGS,2014-01-01 04:20,33.08,48.98,0.0,M,0.0,10.00,M,CLR,M,M
169,FDK,2014-01-01 04:20,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
170,DMW,2014-01-01 04:20,26.60,58.49,0.0,M,0.0,10.00,M,CLR,M,M
171,2G4,2014-01-01 04:20,21.20,73.32,13.8,M,0.0,10.00,24.2,OVC,M,M
172,FME,2014-01-01 04:21,23.00,79.47,0.0,M,0.0,10.00,M,CLR,M,M
173,2W6,2014-01-01 04:23,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
174,W29,2014-01-01 04:23,32.00,54.87,5.8,M,0.0,10.00,M,CLR,M,M
175,CGE,2014-01-01 04:23,35.60,51.33,5.8,M,0.0,10.00,M,CLR,M,M
176,MTN,2014-01-01 04:27,30.20,59.01,0.0,M,0.0,10.00,M,CLR,M,M
177,ESN,2014-01-01 04:31,32.54,60.27,4.6,M,0.0,10.00,M,CLR,M,M
178,GAI,2014-01-01 04:35,26.60,63.27,0.0,M,0.0,10.00,M,CLR,M,M
179,CGS,2014-01-01 04:40,32.72,50.08,0.0,M,0.0,10.00,M,CLR,M,M
180,DMW,2014-01-01 04:40,26.60,58.49,0.0,M,0.0,10.00,M,CLR,M,M
181,2G4,2014-01-01 04:40,21.20,73.32,8.1,M,0.0,10.00,16.1,OVC,M,M
182,FDK,2014-01-01 04:40,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
183,FME,2014-01-01 04:42,24.80,85.96,0.0,M,0.0,10.00,M,CLR,M,M
184,W29,2014-01-01 04:43,32.00,54.87,4.6,M,0.0,10.00,M,CLR,M,M
185,CGE,2014-01-01 04:43,35.60,51.33,5.8,M,0.0,10.00,M,CLR,M,M
186,2W6,2014-01-01 04:43,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
