,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
152,PQI,2014-01-01 05:15,-13.00,57.35,0.0,M,0.0,10.00,M,FEW,BKN,BKN
153,WVL,2014-01-01 05:15,-5.80,83.91,M,M,0.0,10.00,M,CLR,M,M
154,SFM,2014-01-01 05:15,-0.40,91.85,5.8,M,0.0,10.00,M,CLR,M,M
155,BHB,2014-01-01 05:15,-0.40,91.85,0.0,M,0.0,10.00,M,SCT,BKN,OVC
156,LEW,2014-01-01 05:15,-9.40,52.74,0.0,M,0.0,10.00,M,CLR,M,M
157,MLT,2014-01-01 05:23,-7.06,82.34,0.0,M,0.0,3.00,M,OVC,M,M
158,WVL,2014-01-01 05:35,-7.60,91.57,M,M,0.0,10.00,M,CLR,M,M
159,SFM,2014-01-01 05:35,8.60,100.00,6.9,M,0.0,10.00,M,CLR,M,M
160,RKD,2014-01-01 05:35,1.40,91.92,4.6,M,0.0,10.00,M,CLR,M,M
161,LEW,2014-01-01 05:35,-7.60,53.05,0.0,M,0.0,10.00,M,CLR,M,M
162,PQI,2014-01-01 05:35,-13.00,52.11,0.0,M,0.0,5.00,M,SCT,SCT,BKN
163,BHB,2014-01-01 05:35,-0.40,91.85,3.5,M,0.0,7.00,M,SCT,BKN,OVC
164,PWM,2014-01-01 05:51,6.98,76.09,3.5,1020.70,0.0,10.00,M,CLR,M,M
165,IWI,2014-01-01 05:53,-5.98,74.72,0.0,1020.90,0.0,9.00,M,CLR,M,M
166,BGR,2014-01-01 05:53,-5.98,74.72,0.0,1019.80,0.0,8.00,M,FEW,FEW,M
167,MLT,2014-01-01 05:53,-5.98,78.14,0.0,1018.90,0.0,4.00,M,OVC,M,M
168,FVE,2014-01-01 05:53,-7.96,86.03,0.0,1016.10,0.0,3.00,M,OVC,M,M
169,HUL,2014-01-01 05:53,-18.04,76.92,0.0,1017.90,0.0,10.00,M,FEW,BKN,OVC
170,AUG,2014-01-01 05:53,-2.92,78.43,0.0,1019.90,0.0,8.00,M,CLR,M,M
171,IZG,2014-01-01 05:54,-7.06,74.60,0.0,1020.20,0.0,10.00,M,OVC,M,M
172,CAR,2014-01-01 05:54,-7.96,86.03,0.0,1017.30,0.0,6.00,M,BKN,OVC,M
173,LEW,2014-01-01 05:55,-7.60,43.92,0.0,M,0.0,10.00,M,FEW,M,M
174,PQI,2014-01-01 05:55,-11.20,52.43,0.0,M,0.0,5.00,M,BKN,BKN,OVC
175,RKD,2014-01-01 05:55,1.40,91.92,3.5,M,0.0,10.00,M,CLR,M,M
176,SFM,2014-01-01 05:55,8.60,71.92,6.9,M,0.0,10.00,M,CLR,M,M
177,BHB,2014-01-01 05:55,-0.40,91.85,3.5,M,0.0,10.00,M,FEW,SCT,SCT
178,WVL,2014-01-01 05:55,-7.60,91.57,M,M,0.0,10.00,M,CLR,M,M
179,GNR,2014-01-01 05:56,-0.94,78.62,0.0,1016.40,0.0,M,M,M,M,M
180,FVE,2014-01-01 06:01,-7.96,86.03,0.0,M,0.0,2.50,M,OVC,M,M
181,CAR,2014-01-01 06:09,-7.06,78.74,0.0,M,0.0,2.00,M,OVC,M,M
182,RKD,2014-01-01 06:15,1.40,84.43,4.6,M,0.0,10.00,M,CLR,M,M
183,WVL,2014-01-01 06:15,-7.60,83.78,M,M,0.0,10.00,M,CLR,M,M
184,SFM,2014-01-01 06:15,10.40,92.25,4.6,M,0.0,10.00,M,CLR,M,M
185,PQI,2014-01-01 06:15,-11.20,69.50,0.0,M,0.0,3.00,M,BKN,OVC,M
186,BHB,2014-01-01 06:15,-0.40,91.85,0.0,M,0.0,10.00,M,SCT,BKN,M
187,LEW,2014-01-01 06:15,-9.40,47.97,0.0,M,0.0,10.00,M,FEW,SCT,M
188,CAR,2014-01-01 06:17,-7.06,78.74,0.0,M,0.0,1.75,M,OVC,M,M
189,FVE,2014-01-01 06:20,-9.04,82.18,0.0,M,0.0,2.50,M,BKN,OVC,M
190,FVE,2014-01-01 06:27,-9.04,82.18,0.0,M,0.0,6.00,M,BKN,OVC,M
191,CAR,2014-01-01 06:30,-7.06,82.34,0.0,M,0.0,3.00,M,OVC,M,M
192,SFM,2014-01-01 06:35,6.80,78.01,4.6,M,0.0,10.00,M,FEW,M,M
193,PQI,2014-01-01 06:35,-11.20,63.32,0.0,M,0.0,7.00,M,FEW,SCT,OVC
194,WVL,2014-01-01 06:35,-7.60,91.57,M,M,0.0,10.00,M,CLR,M,M
195,LEW,2014-01-01 06:35,-9.40,63.59,0.0,M,0.0,10.00,M,CLR,M,M
196,BHB,2014-01-01 06:35,-0.40,84.30,0.0,M,0.0,10.00,M,FEW,SCT,M
197,RKD,2014-01-01 06:35,1.40,91.92,3.5,M,0.0,10.00,M,CLR,M,M
198,PWM,2014-01-01 06:51,3.92,87.50,0.0,1021.40,0.0,10.00,M,CLR,M,M
199,AUG,2014-01-01 06:53,-2.02,82.74,3.5,1020.80,0.0,9.00,M,CLR,M,M
200,FVE,2014-01-01 06:53,-7.96,82.26,4.6,1016.60,0.0,2.50,M,BKN,OVC,M
201,HUL,2014-01-01 06:53,-14.98,77.24,0.0,1018.10,0.0,8.00,M,BKN,BKN,OVC
202,IWI,2014-01-01 06:53,-7.06,78.74,0.0,1021.60,0.0,7.00,M,CLR,M,M
203,BGR,2014-01-01 06:53,-9.94,81.36,0.0,1020.40,0.0,9.00,M,CLR,M,M
204,MLT,2014-01-01 06:53,-7.96,77.95,0.0,1019.30,0.0,6.00,M,SCT,M,M
205,CAR,2014-01-01 06:54,-9.04,82.18,0.0,1018.00,0.0,4.00,M,OVC,M,M
206,IZG,2014-01-01 06:54,-9.04,77.84,0.0,1021.00,0.0,10.00,M,BKN,M,M
207,PQI,2014-01-01 06:55,-11.20,47.64,0.0,M,0.0,4.00,M,SCT,BKN,OVC
208,RKD,2014-01-01 06:55,1.40,84.43,3.5,M,0.0,10.00,M,CLR,M,M
209,SFM,2014-01-01 06:55,3.20,84.56,4.6,M,0.0,10.00,M,CLR,M,M
210,LEW,2014-01-01 06:55,-9.40,47.97,0.0,M,0.0,10.00,M,CLR,M,M
211,BHB,2014-01-01 06:55,-2.20,84.17,0.0,M,0.0,10.00,M,CLR,M,M
212,WVL,2014-01-01 06:55,-7.60,91.57,M,M,0.0,10.00,M,CLR,M,M
213,GNR,2014-01-01 06:56,1.04,78.80,0.0,1017.20,0.0,M,M,M,M,M
214,FVE,2014-01-01 07:09,-7.96,82.26,0.0,M,0.0,2.50,M,OVC,M,M
215,FVE,2014-01-01 07:11,-7.96,82.26,0.0,M,0.0,3.00,M,OVC,M,M
216,LEW,2014-01-01 07:15,-11.20,57.64,4.6,M,0.0,10.00,M,CLR,M,M
217,PQI,2014-01-01 07:15,-11.20,47.64,0.0,M,0.0,8.00,M,SCT,BKN,OVC
218,WVL,2014-01-01 07:15,-7.60,83.78,M,M,0.0,10.00,M,CLR,M,M
219,SFM,2014-01-01 07:15,1.40,84.43,4.6,M,0.0,10.00,M,FEW,SCT,M
220,BHB,2014-01-01 07:15,-4.00,84.04,0.0,M,0.0,10.00,M,CLR,M,M
221,RKD,2014-01-01 07:15,1.40,100.00,3.5,M,0.0,10.00,M,CLR,M,M
222,SFM,2014-01-01 07:35,3.20,91.99,4.6,M,0.0,10.00,M,FEW,M,M
223,RKD,2014-01-01 07:35,1.40,84.43,4.6,M,0.0,10.00,M,CLR,M,M
224,PQI,2014-01-01 07:35,-13.00,83.37,0.0,M,0.0,7.00,M,FEW,SCT,BKN
225,WVL,2014-01-01 07:35,-9.40,91.49,M,M,0.0,10.00,M,CLR,M,M
226,LEW,2014-01-01 07:35,-7.60,M,0.0,M,0.0,10.00,M,CLR,M,M
227,BHB,2014-01-01 07:35,-4.00,84.04,3.5,M,0.0,9.00,M,CLR,M,M
228,MLT,2014-01-01 07:41,-9.04,77.84,0.0,M,0.0,5.00,M,BKN,M,M
229,HUL,2014-01-01 07:45,-14.98,77.24,0.0,M,0.0,9.00,M,BKN,M,M
230,PWM,2014-01-01 07:51,1.94,87.39,0.0,1022.10,0.0,9.00,M,CLR,M,M
231,FVE,2014-01-01 07:53,-7.96,82.26,0.0,1016.80,0.0,6.00,M,FEW,OVC,M
232,HUL,2014-01-01 07:53,-16.06,77.86,0.0,1018.30,0.0,9.00,M,BKN,M,M
233,BGR,2014-01-01 07:53,-13.00,77.44,0.0,1020.70,0.0,8.00,M,CLR,M,M
234,IWI,2014-01-01 07:53,-7.96,77.95,0.0,1022.20,0.0,10.00,M,CLR,M,M
235,MLT,2014-01-01 07:53,-5.98,78.14,0.0,1020.10,0.0,8.00,M,BKN,OVC,M
236,AUG,2014-01-01 07:53,-0.94,78.62,0.0,1021.30,0.0,9.00,M,CLR,M,M
237,CAR,2014-01-01 07:54,-7.96,82.26,0.0,1018.00,0.0,5.00,M,BKN,OVC,M
238,IZG,2014-01-01 07:54,-11.02,74.16,0.0,1021.90,0.0,10.00,M,BKN,OVC,M
239,RKD,2014-01-01 07:55,1.40,91.92,3.5,M,0.0,10.00,M,CLR,M,M
240,WVL,2014-01-01 07:55,-7.60,91.57,M,M,0.0,10.00,M,CLR,M,M
241,SFM,2014-01-01 07:55,1.40,71.07,3.5,M,0.0,10.00,M,FEW,M,M
242,PQI,2014-01-01 07:55,-11.20,M,0.0,M,0.0,9.00,M,FEW,FEW,BKN
243,LEW,2014-01-01 07:55,-5.80,M,0.0,M,0.0,10.00,M,CLR,M,M
244,BHB,2014-01-01 07:55,-5.80,91.64,0.0,M,0.0,6.00,M,CLR,M,M
245,GNR,2014-01-01 07:56,-0.04,75.36,0.0,1017.80,0.0,M,M,M,M,M
246,MLT,2014-01-01 08:00,-5.98,78.14,0.0,M,0.0,10.00,M,FEW,OVC,M
247,CAR,2014-01-01 08:02,-7.96,82.26,0.0,M,0.0,4.00,M,BKN,OVC,M
248,WVL,2014-01-01 08:15,-9.40,76.40,M,M,0.0,10.00,M,CLR,M,M
249,SFM,2014-01-01 08:15,-0.40,64.88,4.6,M,0.0,10.00,M,BKN,M,M
250,RKD,2014-01-01 08:15,3.20,100.00,3.5,M,0.0,10.00,M,CLR,M,M
251,LEW,2014-01-01 08:15,-9.40,M,0.0,M,0.0,10.00,M,FEW,M,M
252,PQI,2014-01-01 08:15,-14.80,62.78,0.0,M,0.0,3.00,M,FEW,SCT,BKN
253,BHB,2014-01-01 08:15,-5.80,91.64,3.5,M,0.0,10.00,M,CLR,M,M
254,HUL,2014-01-01 08:19,-16.06,73.58,0.0,M,0.0,10.00,M,SCT,OVC,M
255,CAR,2014-01-01 08:23,-9.04,74.38,0.0,M,0.0,6.00,M,SCT,OVC,M
256,RKD,2014-01-01 08:35,3.20,84.56,4.6,M,0.0,10.00,M,CLR,M,M
257,PQI,2014-01-01 08:35,-14.80,62.78,0.0,M,0.0,8.00,M,FEW,SCT,OVC
258,BHB,2014-01-01 08:35,-4.00,91.71,3.5,M,0.0,9.00,M,CLR,M,M
259,WVL,2014-01-01 08:35,-9.40,91.49,M,M,0.0,9.00,M,CLR,M,M
260,LEW,2014-01-01 08:35,-11.20,M,0.0,M,0.0,10.00,M,CLR,M,M
261,SFM,2014-01-01 08:35,-0.40,77.32,5.8,M,0.0,10.00,M,OVC,M,M
262,PWM,2014-01-01 08:51,1.94,83.04,3.5,1022.80,0.0,9.00,M,FEW,M,M
263,MLT,2014-01-01 08:53,-7.06,82.34,3.5,1020.30,0.0,10.00,M,CLR,M,M
264,BGR,2014-01-01 08:53,-13.00,77.44,0.0,1021.30,0.0,10.00,M,CLR,M,M
265,HUL,2014-01-01 08:53,-14.98,73.71,6.9,1018.40,0.0,7.00,M,BKN,OVC,M
266,FVE,2014-01-01 08:53,-9.04,82.18,0.0,1016.80,0.0,4.00,M,OVC,M,M
267,IWI,2014-01-01 08:53,-9.04,77.84,0.0,1022.90,0.0,10.00,M,CLR,M,M
