,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
252,MIV,2014-01-01 10:54,24.08,77.14,3.5,1028.90,0.0,10.00,M,CLR,M,M
253,VAY,2014-01-01 10:54,21.92,71.12,0.0,1028.90,0.0,10.00,M,BKN,M,M
254,WWD,2014-01-01 10:55,26.60,54.03,0.0,M,0.0,10.00,M,CLR,M,M
255,BLM,2014-01-01 10:55,23.00,53.47,0.0,M,0.0,10.00,M,CLR,M,M
256,LDJ,2014-01-01 10:55,25.34,55.14,0.0,M,0.0,10.00,M,OVC,M,M
257,WRI,2014-01-01 10:58,21.20,71.04,4.6,1028.60,0.0,10.00,M,BKN,OVC,M
258,NEL,2014-01-01 11:00,19.04,80.38,0.0,1028.80,0.0,M,M,CLR,M,M
259,LDJ,2014-01-01 11:15,25.34,55.58,0.0,M,0.0,10.00,M,SCT,M,M
260,BLM,2014-01-01 11:15,23.00,57.96,0.0,M,0.0,10.00,M,FEW,M,M
261,WWD,2014-01-01 11:15,24.80,63.03,0.0,M,0.0,10.00,M,CLR,M,M
262,LDJ,2014-01-01 11:35,24.80,57.30,0.0,M,0.0,10.00,M,CLR,M,M
263,WWD,2014-01-01 11:35,24.80,68.18,0.0,M,0.0,10.00,M,CLR,M,M
264,BLM,2014-01-01 11:35,21.20,57.69,0.0,M,0.0,10.00,M,CLR,M,M
265,MMU,2014-01-01 11:45,15.80,85.40,0.0,M,0.0,10.00,M,CLR,M,M
266,EWR,2014-01-01 11:51,24.08,54.51,0.0,1029.00,0.0,10.00,M,SCT,BKN,M
267,TEB,2014-01-01 11:51,23.00,59.37,4.6,1028.90,0.0,10.00,M,CLR,M,M
268,TTN,2014-01-01 11:53,24.08,61.94,4.6,1028.50,0.0,10.00,M,CLR,M,M
269,SMQ,2014-01-01 11:53,24.08,64.95,0.0,1028.60,0.0,10.00,M,OVC,M,M
