,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
196,MVL,2014-01-01 08:25,10.40,72.12,0.0,M,0.0,2.50,M,OVC,M,M
197,CDA,2014-01-01 08:35,8.24,76.22,3.5,M,0.0,7.00,M,SCT,SCT,OVC
198,EFK,2014-01-01 08:35,9.14,64.52,3.5,M,0.0,10.00,M,SCT,BKN,OVC
199,FSO,2014-01-01 08:35,1.40,79.52,0.0,M,0.0,10.00,M,CLR,M,M
200,RUT,2014-01-01 08:35,12.20,66.58,5.8,M,0.0,10.00,M,CLR,M,M
201,6B0,2014-01-01 08:35,15.80,68.71,3.5,M,0.0,10.00,M,BKN,OVC,M
202,MVL,2014-01-01 08:49,10.40,72.12,4.6,M,0.0,5.00,M,BKN,BKN,OVC
203,MPV,2014-01-01 08:51,10.94,91.53,0.0,1022.90,0.0,10.00,M,FEW,BKN,OVC
204,VSF,2014-01-01 08:54,3.92,87.50,0.0,1024.10,0.0,10.00,M,CLR,M,M
205,BTV,2014-01-01 08:54,10.94,76.49,0.0,1023.10,0.0,10.00,M,BKN,OVC,M
206,MVL,2014-01-01 08:54,10.94,72.79,3.5,1022.70,0.0,6.00,M,BKN,BKN,OVC
207,1V4,2014-01-01 08:54,10.94,80.35,M,1022.50,0.0,M,M,M,M,M
208,DDH,2014-01-01 08:54,15.08,58.19,0.0,1024.20,0.0,10.00,M,OVC,M,M
209,6B0,2014-01-01 08:55,15.44,68.11,0.0,M,0.0,10.00,M,SCT,BKN,M
210,RUT,2014-01-01 08:55,12.20,66.58,3.5,M,0.0,10.00,M,CLR,M,M
211,EFK,2014-01-01 08:55,9.14,65.62,4.6,M,0.0,7.00,M,BKN,BKN,OVC
212,FSO,2014-01-01 08:55,0.68,78.77,3.5,M,0.0,10.00,M,SCT,SCT,M
213,CDA,2014-01-01 08:55,7.52,78.08,0.0,M,0.0,4.00,M,SCT,BKN,OVC
214,MVL,2014-01-01 09:03,10.40,72.12,3.5,M,0.0,7.00,M,BKN,OVC,M
215,RUT,2014-01-01 09:15,12.20,66.58,5.8,M,0.0,10.00,M,BKN,M,M
216,FSO,2014-01-01 09:15,0.86,79.47,0.0,M,0.0,10.00,M,SCT,SCT,M
217,CDA,2014-01-01 09:15,8.42,80.14,0.0,M,0.0,3.00,M,BKN,BKN,OVC
218,EFK,2014-01-01 09:15,8.60,68.96,0.0,M,0.0,7.00,M,BKN,BKN,OVC
219,6B0,2014-01-01 09:15,14.90,71.46,5.8,M,0.0,10.00,M,BKN,M,M
220,CDA,2014-01-01 09:35,8.24,80.12,0.0,M,0.0,2.00,M,BKN,BKN,OVC
221,RUT,2014-01-01 09:35,12.20,66.58,5.8,M,0.0,10.00,M,OVC,M,M
222,6B0,2014-01-01 09:35,14.90,69.16,0.0,M,0.0,10.00,M,SCT,OVC,M
223,EFK,2014-01-01 09:35,7.70,73.65,0.0,M,0.0,5.00,M,SCT,BKN,OVC
224,FSO,2014-01-01 09:35,0.68,78.77,0.0,M,0.0,10.00,M,BKN,M,M
225,MPV,2014-01-01 09:51,10.04,87.13,5.8,1023.70,0.0,10.00,M,FEW,OVC,M
226,1V4,2014-01-01 09:54,8.96,83.56,M,1022.80,0.0,M,M,M,M,M
227,DDH,2014-01-01 09:54,12.02,66.56,0.0,1024.70,0.0,10.00,M,BKN,BKN,M
228,BTV,2014-01-01 09:54,10.94,72.79,3.5,1023.50,0.0,10.00,M,BKN,BKN,M
229,MVL,2014-01-01 09:54,10.94,72.79,0.0,1023.30,0.0,7.00,M,BKN,OVC,M
230,VSF,2014-01-01 09:54,1.94,87.39,0.0,1024.70,0.0,5.00,M,CLR,M,M
231,FSO,2014-01-01 09:55,0.32,78.74,0.0,M,0.0,10.00,M,BKN,OVC,M
232,RUT,2014-01-01 09:55,12.20,72.33,4.6,M,0.0,10.00,M,OVC,M,M
233,CDA,2014-01-01 09:55,6.62,82.01,0.0,M,0.0,4.00,M,SCT,SCT,BKN
234,6B0,2014-01-01 09:55,14.90,70.30,0.0,M,0.0,10.00,M,BKN,OVC,M
235,EFK,2014-01-01 09:55,7.52,76.78,0.0,M,0.0,5.00,M,BKN,BKN,OVC
236,DDH,2014-01-01 10:09,10.40,72.12,0.0,M,0.0,10.00,M,SCT,BKN,M
237,FSO,2014-01-01 10:15,0.68,80.14,0.0,M,0.0,10.00,M,SCT,OVC,M
238,CDA,2014-01-01 10:15,7.52,81.40,0.0,M,0.0,3.00,M,SCT,BKN,OVC
239,RUT,2014-01-01 10:15,12.20,66.58,4.6,M,0.0,10.00,M,OVC,M,M
240,6B0,2014-01-01 10:15,14.54,72.00,3.5,M,0.0,10.00,M,OVC,M,M
241,EFK,2014-01-01 10:15,7.70,76.80,0.0,M,0.0,5.00,M,SCT,SCT,OVC
242,6B0,2014-01-01 10:35,14.54,73.18,0.0,M,0.0,10.00,M,OVC,M,M
243,CDA,2014-01-01 10:35,7.70,81.42,0.0,M,0.0,1.75,M,OVC,M,M
244,EFK,2014-01-01 10:35,9.50,70.83,4.6,M,0.0,5.00,M,OVC,M,M
245,RUT,2014-01-01 10:35,12.20,61.25,3.5,M,0.0,10.00,M,OVC,M,M
246,FSO,2014-01-01 10:35,3.20,79.00,0.0,M,0.0,4.00,M,OVC,M,M
247,MPV,2014-01-01 10:51,10.94,63.69,6.9,1024.80,0.0,10.00,M,OVC,M,M
248,MVL,2014-01-01 10:54,10.04,72.69,0.0,1024.00,0.0,10.00,M,FEW,BKN,OVC
249,1V4,2014-01-01 10:54,6.98,83.42,M,1023.90,0.0,M,M,M,M,M
250,BTV,2014-01-01 10:54,15.08,53.07,15.0,1024.40,0.0,10.00,20.7,SCT,M,M
251,VSF,2014-01-01 10:54,-0.04,87.27,0.0,1025.40,0.0,6.00,M,CLR,M,M
252,DDH,2014-01-01 10:54,12.02,66.56,5.8,1025.20,0.0,10.00,M,CLR,M,M
253,CDA,2014-01-01 10:55,6.26,81.98,0.0,M,0.0,4.00,M,SCT,BKN,OVC
254,EFK,2014-01-01 10:55,10.04,70.30,5.8,M,0.0,4.00,M,BKN,BKN,OVC
255,6B0,2014-01-01 10:55,14.36,74.37,0.0,M,0.0,10.00,M,OVC,M,M
256,FSO,2014-01-01 10:55,4.46,79.79,0.0,M,0.0,3.00,M,BKN,OVC,M
257,RUT,2014-01-01 10:55,12.20,61.25,8.1,M,0.0,10.00,M,BKN,OVC,M
258,EFK,2014-01-01 11:15,10.40,69.18,8.1,M,0.0,4.00,M,BKN,OVC,M
259,6B0,2014-01-01 11:15,13.46,76.73,0.0,M,0.0,10.00,M,BKN,OVC,M
260,FSO,2014-01-01 11:15,5.18,80.53,0.0,M,0.0,4.00,M,OVC,M,M
261,CDA,2014-01-01 11:15,5.90,83.34,0.0,M,0.0,3.00,M,SCT,BKN,OVC
262,RUT,2014-01-01 11:15,12.20,66.58,0.0,M,0.0,10.00,M,OVC,M,M
263,FSO,2014-01-01 11:35,5.72,80.58,0.0,M,0.0,2.00,M,SCT,OVC,M
264,EFK,2014-01-01 11:35,10.76,68.65,10.4,M,0.0,3.00,M,BKN,OVC,M
265,RUT,2014-01-01 11:35,12.20,66.58,3.5,M,0.0,10.00,M,BKN,OVC,M
